"id","treatment","gender","course_taken","city","education","fathers_ed","mothers_ed","item1","item2","item3","item4","item5","item6","higher_ed","age","total_income","total_house_member","gen_att","income_per_member","wage01","wage","wagepr01","wagepr","incfm01","incfm","fmsup01","fmsp","fsupabr01","fsupabr","farm01","farm","pension01","pension","ueben01","ueben","rent01","rent","benf01","benf","combenf01","combenf","other01","other"
67826028,1,"Male   ","Technician, computer technology and programming  ","ISTANBUL  ","Junior High/ Middle School (8 years)",NA,NA,4,2,2,2,2,2,0,16,7200,4,2,1800,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65461025,1,"Male   ","Operator, Truck/Fork-lift                        ","TEKIRDAG  ","Primary School (5 years)",NA,NA,3,3,3,2,2,3,0,36,2000,4,2.6,500,"Yes",750,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",1250,"No",NA,"No",NA,"No",NA,"No",NA
64329038,1,"Male   ","Designer, computer-aided                         ","KOCAELI   ","Vocational School",NA,NA,3,2,2,4,2,2,0,35,3950,3,2.4,1316.66666666667,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",3950,"No",NA,"No",NA,"No",NA,"No",NA
59026002,2,"Male   ","Waiter                                           ","ISPARTA   ","High School (Lycee)",NA,NA,4,2,2,2,2,4,0,22,14400,5,2.4,2880,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65984057,2,"Female ","Old and Sick People Nurse                        ","HATAY     ","High School (Lycee)","High School (Lycee)","Primary School",4,2,2,2,2,2,0,28,9000,2,2,4500,"Yes",9000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64347010,2,"Male   ","Plumber                                          ","TRABZON   ","Vocational School",NA,NA,3,2,2,1,2,3,0,23,11500,4,2,2875,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",11500,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64295009,2,"Female ","Clerk, bookkeeping                               ","MANISA    ","High School (Lycee)","Primary School","Primary School",4,2,3,1,2,3,0,30,99,3,2.2,33,"Yes",99,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
60929006,2,"Male   ","Programmer,Microcontroller                       ","ISTANBUL  ","Junior High/ Middle School (8 years)","Primary School",NA,4,1,1,1,1,1,0,47,0,2,1,0,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68301017,2,"Female ","Computerized Accounting Staff                    ","HATAY     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64260020,2,"Female ","Weaver, Ehram                                    ","BAYBURT   ","Primary School (5 years)","Primary School","None",4,2,4,2,2,4,0,36,9600,5,2.8,1920,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67703025,1,"Female ","Computerized Accounting Staff                    ","ANKARA    ","Higher education of 2 years",NA,NA,4,2,4,4,4,4,1,23,7200,4,3.6,1800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65240089,1,"Female ","Computer Manager                                 ","KAYSERI   ","High School (Lycee)","Primary School","Primary School",3,1,1,1,1,3,0,25,8400,3,1.4,2800,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64263018,2,"Female ","Weaver, carpet                                   ","BAYBURT   ","Primary School (5 years)","Primary School","Primary School",4,2,2,2,1,3,0,36,8400,5,2,1680,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
61177022,1,"Female ","Accounting professionalist                       ","KAYSERI   ","High School (Lycee)",NA,NA,4,3,2,2,2,3,0,20,72000,5,2.4,14400,"Yes",48000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",24000
64283010,2,"Female ","Clerk, bookkeeping                               ","KOCAELI   ","High School (Lycee)","Junior High/ Middle School","Primary School",3,2,2,2,2,2,0,31,12000,4,2,3000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68301025,1,"Female ","Computerized Accounting Staff                    ","HATAY     ","Primary School (5 years)",NA,NA,4,2,1,1,1,3,0,22,1200,3,1.6,400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",1200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68386038,1,"Female ","Salesperson                                      ","ISTANBUL  ","Primary School (5 years)","Primary School","Primary School",4,2,2,1,4,3,0,25,12000,2,2.4,6000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64244016,2,"Male   ","Cook                                             ","IZMIR     ","Vocational School",NA,NA,3,1,1,1,1,1,0,33,99,4,1,24.75,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",99,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64282020,2,"Female ","Clerk, bookkeeping                               ","KOCAELI   ","University - Undergraduate degree",NA,"Primary School",3,1,1,1,1,1,1,25,21500,5,1,4300,"Yes",17500,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",4000,"No",NA,"No",NA,"No",NA
68301033,1,"Male   ","Computerized Accounting Staff                    ","HATAY     ","Junior High/ Middle School (8 years)",NA,NA,4,2,2,1,1,2,0,23,17550,7,1.6,2507.14285714286,"Yes",16700,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",650,"No",NA,"No",NA,"No",NA,"Yes",200,"No",NA
68357014,2,"Male   ","Computerized Accounting Staff                    ","HATAY     ","University - Undergraduate degree",NA,NA,4,4,1,1,1,1,1,26,10250,6,1.6,1708.33333333333,"Yes",9500,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",750,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68302068,1,"Male   ","Computerized Accounting Staff                    ","HATAY     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67842036,1,"Male   ","Technician, computer technology and programming  ","ISTANBUL  ","Primary School (5 years)",NA,NA,4,2,2,1,3,2,0,31,6000,4,2,1500,"Yes",4000,"No",NA,"No",NA,"Yes",2000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64260030,1,"Female ","Weaver, Ehram                                    ","BAYBURT   ","Primary School (5 years)","Primary School","Primary School",4,2,4,2,2,4,0,25,7200,3,2.8,2400,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64295048,1,"Female ","Clerk, bookkeeping                               ","MANISA    ","Vocational School",NA,NA,4,2,2,1,1,3,0,18,99,5,1.8,19.8,"Yes",99,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
66922018,2,"Male   ","Operator, computer  (CAD softwares)              ","ANKARA    ","University - Undergraduate degree",NA,NA,4,2,2,2,2,1,1,25,24000,4,1.8,6000,"Yes",24000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67803034,1,"Female ","Designer                                         ","ISTANBUL  ","Junior High/ Middle School (8 years)",NA,NA,4,1,2,2,2,2,0,29,24000,5,1.8,4800,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA
61177021,1,"Female ","Accounting professionalist                       ","KAYSERI   ","Vocational School",NA,NA,4,2,1,1,1,3,0,20,8400,4,1.6,2100,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA
65474020,1,"Female ","Computerized Accounting Staff -Corlu             ","TEKIRDAG  ","Higher education of 2 years",NA,NA,3,2,2,1,1,1,1,23,11800,5,1.4,2360,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",11800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65986004,2,"Female ","Computerized Accounting Staff                    ","HATAY     ","University - Undergraduate degree",NA,NA,3,1,1,1,1,1,1,23,9600,3,1,3200,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64186010,2,"Female ","Designer, graphic                                ","ISTANBUL  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66922042,1,"Male   ","Operator, computer  (CAD softwares)              ","ANKARA    ","Junior High/ Middle School (8 years)",NA,NA,3,4,2,2,1,2,0,24,9600,4,2.2,2400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64273020,1,"Female ","Designer, computer-aided                         ","ISPARTA   ","High School (Lycee)",NA,NA,3,2,2,1,1,3,0,18,10000,5,1.8,2000,"Yes",10000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68304055,1,"Female ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)","Primary School","Primary School",4,1,1,1,1,1,0,23,7200,3,1,2400,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65240011,2,"Female ","Computer Manager                                 ","KAYSERI   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67786025,2,"Male   ","Programmer, computer                             ","ISTANBUL  ","Junior High/ Middle School (8 years)",NA,NA,3,3,3,3,3,3,0,24,9600,8,3,1200,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
66303016,1,"Male   ","Programmer, web                                  ","USAK      ","High School (Lycee)","Primary School","Primary School",4,2,2,2,2,3,0,33,9000,3,2.2,3000,"Yes",9000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64364016,1,"Male   ","Welder, gas                                      ","SAKARYA   ","Primary School (5 years)","Primary School",NA,3,2,3,2,2,3,0,23,13800,5,2.4,2760,"Yes",7800,"No",NA,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67032033,2,"Female ","Computerized Accounting Staff                    ","ANKARA    ","High School (Lycee)","Primary School","Primary School",3,1,2,1,2,1,0,29,700,2,1.4,350,"Yes",700,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67579022,2,"Male   ","Designer, web                                    ","ISTANBUL  ","Higher education of 2 years",NA,NA,4,2,2,2,4,2,1,22,12000,10,2.4,1200,"No",NA,"No",NA,"Yes",4800,"No",NA,"No",NA,"No",NA,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64263033,1,"Female ","Weaver, carpet                                   ","BAYBURT   ","Primary School (5 years)","Primary School","Primary School",3,2,2,1,1,2,0,39,7200,5,1.6,1440,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64330030,1,"Female ","Mechanic, electronics/computer-course  1         ","KOCAELI   ","High School (Lycee)","Primary School","None",3,2,2,2,2,2,0,41,15000,4,2,3750,"Yes",15000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64352016,2,"Female ","Computer Manager                                 ","KOCAELI   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65473022,1,"Male   ","Operator, computer  (CAD softwares)              ","TEKIRDAG  ","Higher education of 2 years",NA,NA,3,2,2,2,2,2,1,23,0,4,2,0,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67843011,2,"Female ","Technician,Design applications                   ","ISTANBUL  ","Vocational School",NA,NA,4,3,1,1,1,1,0,19,20400,4,1.4,5100,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68097038,2,"Female ","Computerized Accounting Staff                    ","ANKARA    ","High School (Lycee)","High School (Lycee)",NA,4,1,1,1,1,1,0,23,1500,3,1,500,"Yes",1000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",500,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65493013,2,"Female ","Programmer, computer                             ","ESKISEHIR ","University - Undergraduate degree","Junior High/ Middle School","Primary School",4,3,1,1,1,3,1,30,9600,2,1.8,4800,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64358004,2,"Male   ","Fitter, natural gas                              ","TRABZON   ","High School (Lycee)",NA,NA,3,2,3,2,2,3,0,21,11600,4,2.4,2900,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",2000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65988031,1,"Female ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)",NA,NA,4,2,1,1,1,1,0,22,17000,3,1.2,5666.66666666667,"Yes",12000,"No",NA,"No",NA,"No",NA,"Yes",5000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64337006,2,"Female ","Babysitter -Course 2                             ","KOCAELI   ","Primary School (5 years)","Primary School","None",3,2,2,2,2,3,0,54,36000,5,2.2,7200,"Yes",24000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65497012,2,"Male   ","Manufacturer, furniture                          ","KIRIKKALE ","Junior High/ Middle School (8 years)","Primary School",NA,4,4,3,3,3,3,0,18,5000,3,3.2,1666.66666666667,"Yes",5000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64373011,2,"Male   ","Designer, computer-aided                         ","SAKARYA   ","Vocational School",NA,NA,3,1,2,1,1,2,0,28,21000,7,1.4,3000,"Yes",7800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",13200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64300019,2,"Male   ","Machine-Operator, injection moulding/plastics    ","MANISA    ","High School (Lycee)",NA,"Refused / No Answer",4,1,2,4,2,2,0,31,1500,6,2.2,250,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",1500,"No",NA,"No",NA,"No",NA,"No",NA
67460025,2,"Male   ","IT support Specialist                            ","ISTANBUL  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65984045,2,"Female ","Old and Sick People Nurse                        ","HATAY     ","Primary School (5 years)","Primary School","None",4,1,1,1,1,3,0,43,36000,4,1.4,9000,"Yes",36000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68402042,1,"Female ","Babysitter                                       ","ISTANBUL  ","Vocational School",NA,NA,3,1,2,1,1,1,0,27,26750,3,1.2,8916.66666666667,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",14000,"Yes",750,"No",NA,"No",NA,"No",NA,"No",NA
64273014,2,"Female ","Designer, computer-aided                         ","ISPARTA   ","High School (Lycee)",NA,NA,3,2,2,2,1,4,0,22,7000,4,2.2,1750,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
60984018,1,"Male   ","Technician, engineering/electrical-electronic    ","ISTANBUL  ","High School (Lycee)","High School (Lycee)","Primary School",4,1,1,1,1,1,0,38,12000,4,1,3000,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64300013,2,"Male   ","Machine-Operator, injection moulding/plastics    ","MANISA    ","Vocational School","None",NA,3,3,3,1,1,3,0,26,1800,3,2.2,600,"Yes",1200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",600,"No",NA,"No",NA
60929011,2,"Female ","Programmer,Microcontroller                       ","ISTANBUL  ","Vocational School","Junior High/ Middle School",NA,4,1,1,1,1,1,0,24,15000,3,1,5000,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67803042,1,"Female ","Designer                                         ","ISTANBUL  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64262012,2,"Female ","Weaver, Ehram                                    ","BAYBURT   ","Primary School (5 years)","Primary School","None",4,2,2,1,1,3,0,46,11400,5,1.8,2280,"Yes",11400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67803025,2,"Female ","Designer                                         ","ISTANBUL  ","Primary School (5 years)",NA,NA,4,1,1,1,1,NA,0,22,2000,8,1,250,"No",NA,"Yes",2000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68441043,1,"Female ","Skin Care and Beauty Professional                ","ISTANBUL  ","University - Undergraduate degree",NA,NA,4,2,2,2,2,2,1,39,3189,3,2,1063,"No",NA,"No",NA,"Yes",1500,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",1689,"No",NA,"No",NA,"No",NA,"No",NA
67460020,2,"Female ","IT support Specialist                            ","ISTANBUL  ","Higher education of 2 years",NA,NA,4,1,1,1,1,3,1,22,25600,4,1.4,6400,"Yes",15600,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",10000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67843026,1,"Male   ","Technician,Design applications                   ","ISTANBUL  ","Vocational School",NA,NA,4,3,4,4,1,4,0,19,20400,4,3.2,5100,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65984063,1,"Female ","Old and Sick People Nurse                        ","HATAY     ","Primary School (5 years)","Primary School","Primary School",4,1,2,2,2,3,0,44,6000,2,2,3000,"No",NA,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64263049,1,"Female ","Weaver, carpet                                   ","BAYBURT   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64295001,2,"Female ","Clerk, bookkeeping                               ","MANISA    ","High School (Lycee)",NA,NA,1,1,2,1,1,2,0,27,32000,4,1.4,8000,"No",NA,"No",NA,"Yes",20000,"No",NA,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64273004,2,"Male   ","Designer, computer-aided                         ","ISPARTA   ","Higher education of 2 years",NA,NA,4,2,4,2,2,4,1,21,22000,5,2.8,4400,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"Yes",10000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64354002,2,"Female ","Designer, computer-aided                         ","KOCAELI   ","High School (Lycee)",NA,NA,3,2,1,1,1,1,0,22,3600,3,1.2,1200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",3600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68304064,1,"Female ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)","Primary School",NA,4,2,1,2,2,3,0,43,5000,5,2,1000,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",5000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64338009,2,"Male   ","Welder, gas                                      ","KOCAELI   ","Primary School (5 years)","Primary School","Primary School",3,3,3,2,3,3,0,45,7015,3,2.8,2338.33333333333,"Yes",6300,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",715,"No",NA,"No",NA,"No",NA,"No",NA
64373019,2,"Male   ","Designer, computer-aided                         ","SAKARYA   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64300029,1,"Male   ","Machine-Operator, injection moulding/plastics    ","MANISA    ","Primary School (5 years)","Primary School",NA,3,2,3,2,2,3,0,29,5529,4,2.4,1382.25,"No",NA,"No",NA,"Yes",99,"No",NA,"No",NA,"No",NA,"Yes",5000,"Yes",430,"No",NA,"No",NA,"No",NA,"No",NA
68402016,2,"Female ","Babysitter                                       ","ISTANBUL  ","Junior High/ Middle School (8 years)",NA,NA,3,2,1,1,1,3,0,20,18000,5,1.6,3600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",18000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65474013,2,"Female ","Computerized Accounting Staff -Corlu             ","TEKIRDAG  ","Higher education of 2 years",NA,NA,4,2,1,1,1,2,1,38,9600,5,1.4,1920,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67803003,2,"Female ","Designer                                         ","ISTANBUL  ","Junior High/ Middle School (8 years)",NA,NA,3,3,3,2,2,2,0,20,198,6,2.4,33,"Yes",99,"No",NA,"Yes",99,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65179011,2,"Male   ","Welder, gas                                      ","DUZCE     ","Junior High/ Middle School (8 years)","Primary School",NA,3,3,2,2,2,2,0,30,6000,2,2.2,3000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64281002,2,"Female ","Secretary, medical                               ","IZMIR     ","High School (Lycee)",NA,NA,4,1,1,3,1,3,0,21,16200,3,1.8,5400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9000,"No",NA,"Yes",7200,"No",NA,"No",NA,"No",NA
67845037,1,"Female ","Programmer, computer                             ","ISTANBUL  ","Higher education of 2 years",NA,NA,4,1,1,1,1,1,1,21,47700,4,1,11925,"Yes",15900,"No",NA,"Yes",24000,"No",NA,"No",NA,"No",NA,"Yes",7800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65480018,1,"Male   ","Fitter, natural gas                              ","KIRIKKALE ","Vocational School",NA,NA,4,3,3,3,3,3,0,21,3000,5,3,600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",3000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
60984022,1,"Male   ","Technician, engineering/electrical-electronic    ","ISTANBUL  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67289053,1,"Female ","Computerized Accounting Staff                    ","ANKARA    ","Higher education of 2 years",NA,NA,4,4,1,1,1,4,1,21,2000,7,2.2,285.714285714286,"Yes",2000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64295049,1,"Female ","Clerk, bookkeeping                               ","MANISA    ","Higher education of 2 years",NA,NA,4,1,1,1,1,2,1,35,99,3,1.2,33,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",99,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
